dataset,prodgrp,partner,year,flow,value_meur,treated_partner
ext_lt_mainmach,SITC7_machinery_transport,IN,2012,eu_import,4756.7,FALSE
ext_lt_mainmach,SITC7_machinery_transport,IN,2013,eu_import,4298.6,FALSE
ext_lt_mainmach,SITC7_machinery_transport,IN,2014,eu_import,4368.1,FALSE
ext_lt_mainmach,SITC7_machinery_transport,IN,2015,eu_import,4926.6,FALSE
ext_lt_mainmach,SITC7_machinery_transport,IN,2016,eu_import,5356.1,FALSE
ext_lt_mainmach,SITC7_machinery_transport,IN,2017,eu_import,6147.9,FALSE
ext_lt_mainmach,SITC7_machinery_transport,IN,2018,eu_import,6561.1,FALSE
ext_lt_mainmach,SITC7_machinery_transport,IN,2019,eu_import,6918.7,FALSE
ext_lt_mainmach,SITC7_machinery_transport,IN,2020,eu_import,6281.2,FALSE
ext_lt_mainmach,SITC7_machinery_transport,IN,2021,eu_import,8878.7,FALSE
ext_lt_mainmach,SITC7_machinery_transport,IN,2022,eu_import,14419.1,FALSE
ext_lt_mainmach,SITC7_machinery_transport,IN,2023,eu_import,15705.4,FALSE
ext_lt_mainmach,SITC7_machinery_transport,IN,2024,eu_import,19401.1,FALSE
ext_lt_mainmach,SITC7_machinery_transport,IN,2025,eu_import,18580.8,FALSE
ext_lt_mainmach,SITC7_machinery_transport,KG,2010,eu_export,82.4,TRUE
ext_lt_mainmach,SITC7_machinery_transport,KG,2011,eu_export,137,TRUE
ext_lt_mainmach,SITC7_machinery_transport,KG,2012,eu_export,180.6,TRUE
ext_lt_mainmach,SITC7_machinery_transport,KG,2013,eu_export,181.5,TRUE
ext_lt_mainmach,SITC7_machinery_transport,KG,2014,eu_export,177.1,TRUE
ext_lt_mainmach,SITC7_machinery_transport,KG,2015,eu_export,82.2,TRUE
ext_lt_mainmach,SITC7_machinery_transport,KG,2016,eu_export,86.3,TRUE
ext_lt_mainmach,SITC7_machinery_transport,KG,2017,eu_export,101.3,TRUE
ext_lt_mainmach,SITC7_machinery_transport,KG,2018,eu_export,106.5,TRUE
ext_lt_mainmach,SITC7_machinery_transport,KG,2019,eu_export,148.5,TRUE
ext_lt_mainmach,SITC7_machinery_transport,KG,2020,eu_export,76.8,TRUE
ext_lt_mainmach,SITC7_machinery_transport,KG,2021,eu_export,80.6,TRUE
ext_lt_mainmach,SITC7_machinery_transport,KG,2022,eu_export,635.4,TRUE
ext_lt_mainmach,SITC7_machinery_transport,KG,2023,eu_export,1661,TRUE
ext_lt_mainmach,SITC7_machinery_transport,KG,2024,eu_export,1471.9,TRUE
ext_lt_mainmach,SITC7_machinery_transport,KG,2025,eu_export,975.4,TRUE
ext_lt_mainmach,SITC7_machinery_transport,KG,2010,eu_import,1,TRUE
ext_lt_mainmach,SITC7_machinery_transport,KG,2011,eu_import,0.7,TRUE
ext_lt_mainmach,SITC7_machinery_transport,KG,2012,eu_import,0.2,TRUE
ext_lt_mainmach,SITC7_machinery_transport,KG,2013,eu_import,0.2,TRUE
ext_lt_mainmach,SITC7_machinery_transport,KG,2014,eu_import,0.1,TRUE
ext_lt_mainmach,SITC7_machinery_transport,KG,2015,eu_import,1.3,TRUE
ext_lt_mainmach,SITC7_machinery_transport,KG,2016,eu_import,3.9,TRUE
ext_lt_mainmach,SITC7_machinery_transport,KG,2017,eu_import,1.6,TRUE
ext_lt_mainmach,SITC7_machinery_transport,KG,2018,eu_import,0.8,TRUE
ext_lt_mainmach,SITC7_machinery_transport,KG,2019,eu_import,0.4,TRUE
ext_lt_mainmach,SITC7_machinery_transport,KG,2020,eu_import,0.4,TRUE
ext_lt_mainmach,SITC7_machinery_transport,KG,2021,eu_import,0.5,TRUE
ext_lt_mainmach,SITC7_machinery_transport,KG,2022,eu_import,1.4,TRUE
ext_lt_mainmach,SITC7_machinery_transport,KG,2023,eu_import,3.7,TRUE
ext_lt_mainmach,SITC7_machinery_transport,KG,2024,eu_import,4.6,TRUE
ext_lt_mainmach,SITC7_machinery_transport,KG,2025,eu_import,9.1,TRUE
ext_lt_mainmach,SITC7_machinery_transport,KZ,2010,eu_export,2578.5,TRUE
ext_lt_mainmach,SITC7_machinery_transport,KZ,2011,eu_export,2976.5,TRUE
ext_lt_mainmach,SITC7_machinery_transport,KZ,2012,eu_export,3381.4,TRUE
ext_lt_mainmach,SITC7_machinery_transport,KZ,2013,eu_export,3661.8,TRUE
ext_lt_mainmach,SITC7_machinery_transport,KZ,2014,eu_export,3232.4,TRUE
ext_lt_mainmach,SITC7_machinery_transport,KZ,2015,eu_export,2238.9,TRUE
ext_lt_mainmach,SITC7_machinery_transport,KZ,2016,eu_export,2209.4,TRUE
ext_lt_mainmach,SITC7_machinery_transport,KZ,2017,eu_export,2163.8,TRUE
ext_lt_mainmach,SITC7_machinery_transport,KZ,2018,eu_export,2865.4,TRUE
ext_lt_mainmach,SITC7_machinery_transport,KZ,2019,eu_export,3127.2,TRUE
ext_lt_mainmach,SITC7_machinery_transport,KZ,2020,eu_export,2825.2,TRUE
ext_lt_mainmach,SITC7_machinery_transport,KZ,2021,eu_export,2454.4,TRUE
ext_lt_mainmach,SITC7_machinery_transport,KZ,2022,eu_export,5215.7,TRUE
ext_lt_mainmach,SITC7_machinery_transport,KZ,2023,eu_export,6492.8,TRUE
ext_lt_mainmach,SITC7_machinery_transport,KZ,2024,eu_export,5907.4,TRUE
ext_lt_mainmach,SITC7_machinery_transport,KZ,2025,eu_export,5166.4,TRUE
ext_lt_mainmach,SITC7_machinery_transport,KZ,2010,eu_import,25.4,TRUE
ext_lt_mainmach,SITC7_machinery_transport,KZ,2011,eu_import,22.5,TRUE
ext_lt_mainmach,SITC7_machinery_transport,KZ,2012,eu_import,105,TRUE
ext_lt_mainmach,SITC7_machinery_transport,KZ,2013,eu_import,28.9,TRUE
ext_lt_mainmach,SITC7_machinery_transport,KZ,2014,eu_import,21.1,TRUE
ext_lt_mainmach,SITC7_machinery_transport,KZ,2015,eu_import,41.7,TRUE
ext_lt_mainmach,SITC7_machinery_transport,KZ,2016,eu_import,75.9,TRUE
ext_lt_mainmach,SITC7_machinery_transport,KZ,2017,eu_import,33.4,TRUE
ext_lt_mainmach,SITC7_machinery_transport,KZ,2018,eu_import,60.6,TRUE
ext_lt_mainmach,SITC7_machinery_transport,KZ,2019,eu_import,32.3,TRUE
ext_lt_mainmach,SITC7_machinery_transport,KZ,2020,eu_import,38.1,TRUE
ext_lt_mainmach,SITC7_machinery_transport,KZ,2021,eu_import,60.6,TRUE
ext_lt_mainmach,SITC7_machinery_transport,KZ,2022,eu_import,73.6,TRUE
ext_lt_mainmach,SITC7_machinery_transport,KZ,2023,eu_import,67.5,TRUE
ext_lt_mainmach,SITC7_machinery_transport,KZ,2024,eu_import,64.5,TRUE
ext_lt_mainmach,SITC7_machinery_transport,KZ,2025,eu_import,89.1,TRUE
ext_lt_mainmach,SITC7_machinery_transport,MA,2010,eu_export,4874.5,FALSE
ext_lt_mainmach,SITC7_machinery_transport,MA,2011,eu_export,5268.8,FALSE
ext_lt_mainmach,SITC7_machinery_transport,MA,2012,eu_export,5749.6,FALSE
ext_lt_mainmach,SITC7_machinery_transport,MA,2013,eu_export,5775.6,FALSE
ext_lt_mainmach,SITC7_machinery_transport,MA,2014,eu_export,5882,FALSE
ext_lt_mainmach,SITC7_machinery_transport,MA,2015,eu_export,6435.2,FALSE
ext_lt_mainmach,SITC7_machinery_transport,MA,2016,eu_export,7668,FALSE
ext_lt_mainmach,SITC7_machinery_transport,MA,2017,eu_export,8107.4,FALSE
ext_lt_mainmach,SITC7_machinery_transport,MA,2018,eu_export,8504.9,FALSE
ext_lt_mainmach,SITC7_machinery_transport,MA,2019,eu_export,9027.9,FALSE
ext_lt_mainmach,SITC7_machinery_transport,MA,2020,eu_export,7315.2,FALSE
ext_lt_mainmach,SITC7_machinery_transport,MA,2021,eu_export,8841.1,FALSE
ext_lt_mainmach,SITC7_machinery_transport,MA,2022,eu_export,10288.5,FALSE
ext_lt_mainmach,SITC7_machinery_transport,MA,2023,eu_export,12208.8,FALSE
ext_lt_mainmach,SITC7_machinery_transport,MA,2024,eu_export,13596.3,FALSE
ext_lt_mainmach,SITC7_machinery_transport,MA,2025,eu_export,14873.4,FALSE
ext_lt_mainmach,SITC7_machinery_transport,MA,2010,eu_import,1514,FALSE
ext_lt_mainmach,SITC7_machinery_transport,MA,2011,eu_import,1926.5,FALSE
ext_lt_mainmach,SITC7_machinery_transport,MA,2012,eu_import,2411.3,FALSE
ext_lt_mainmach,SITC7_machinery_transport,MA,2013,eu_import,2956.8,FALSE
ext_lt_mainmach,SITC7_machinery_transport,MA,2014,eu_import,3525.3,FALSE
ext_lt_mainmach,SITC7_machinery_transport,MA,2015,eu_import,4119.2,FALSE
ext_lt_mainmach,SITC7_machinery_transport,MA,2016,eu_import,4826.4,FALSE
ext_lt_mainmach,SITC7_machinery_transport,MA,2017,eu_import,5747.9,FALSE
ext_lt_mainmach,SITC7_machinery_transport,MA,2018,eu_import,6364.1,FALSE
ext_lt_mainmach,SITC7_machinery_transport,MA,2019,eu_import,7195.6,FALSE
ext_lt_mainmach,SITC7_machinery_transport,MA,2020,eu_import,6645.7,FALSE
ext_lt_mainmach,SITC7_machinery_transport,MA,2021,eu_import,7745.9,FALSE
ext_lt_mainmach,SITC7_machinery_transport,MA,2022,eu_import,9720.6,FALSE
ext_lt_mainmach,SITC7_machinery_transport,MA,2023,eu_import,12162,FALSE
ext_lt_mainmach,SITC7_machinery_transport,MA,2024,eu_import,13378.1,FALSE
ext_lt_mainmach,SITC7_machinery_transport,MA,2025,eu_import,12910.6,FALSE
ext_lt_mainmach,SITC7_machinery_transport,RS,2010,eu_export,2282.7,FALSE
ext_lt_mainmach,SITC7_machinery_transport,RS,2011,eu_export,2781,FALSE
ext_lt_mainmach,SITC7_machinery_transport,RS,2012,eu_export,2927.6,FALSE
ext_lt_mainmach,SITC7_machinery_transport,RS,2013,eu_export,3407.4,FALSE
ext_lt_mainmach,SITC7_machinery_transport,RS,2014,eu_export,3422.3,FALSE
ext_lt_mainmach,SITC7_machinery_transport,RS,2015,eu_export,3766.8,FALSE
ext_lt_mainmach,SITC7_machinery_transport,RS,2016,eu_export,4110.4,FALSE
ext_lt_mainmach,SITC7_machinery_transport,RS,2017,eu_export,4461,FALSE
ext_lt_mainmach,SITC7_machinery_transport,RS,2018,eu_export,4952.2,FALSE
ext_lt_mainmach,SITC7_machinery_transport,RS,2019,eu_export,5277.6,FALSE
ext_lt_mainmach,SITC7_machinery_transport,RS,2020,eu_export,5047.6,FALSE
ext_lt_mainmach,SITC7_machinery_transport,RS,2021,eu_export,5912.3,FALSE
ext_lt_mainmach,SITC7_machinery_transport,RS,2022,eu_export,6914.7,FALSE
ext_lt_mainmach,SITC7_machinery_transport,RS,2023,eu_export,7810.7,FALSE
ext_lt_mainmach,SITC7_machinery_transport,RS,2024,eu_export,7847.8,FALSE
ext_lt_mainmach,SITC7_machinery_transport,RS,2025,eu_export,8179.2,FALSE
ext_lt_mainmach,SITC7_machinery_transport,RS,2010,eu_import,722.5,FALSE
ext_lt_mainmach,SITC7_machinery_transport,RS,2011,eu_import,849.5,FALSE
ext_lt_mainmach,SITC7_machinery_transport,RS,2012,eu_import,1281.5,FALSE
ext_lt_mainmach,SITC7_machinery_transport,RS,2013,eu_import,2267.3,FALSE
ext_lt_mainmach,SITC7_machinery_transport,RS,2014,eu_import,2491.4,FALSE
ext_lt_mainmach,SITC7_machinery_transport,RS,2015,eu_import,2631.6,FALSE
ext_lt_mainmach,SITC7_machinery_transport,RS,2016,eu_import,3008.7,FALSE
ext_lt_mainmach,SITC7_machinery_transport,RS,2017,eu_import,3171.4,FALSE
ext_lt_mainmach,SITC7_machinery_transport,RS,2018,eu_import,3472.3,FALSE
ext_lt_mainmach,SITC7_machinery_transport,RS,2019,eu_import,3779.7,FALSE
ext_lt_mainmach,SITC7_machinery_transport,RS,2020,eu_import,3604.4,FALSE
ext_lt_mainmach,SITC7_machinery_transport,RS,2021,eu_import,4321.4,FALSE
ext_lt_mainmach,SITC7_machinery_transport,RS,2022,eu_import,5285.7,FALSE
ext_lt_mainmach,SITC7_machinery_transport,RS,2023,eu_import,6339.7,FALSE
ext_lt_mainmach,SITC7_machinery_transport,RS,2024,eu_import,6560.2,FALSE
ext_lt_mainmach,SITC7_machinery_transport,RS,2025,eu_import,7708.9,FALSE
ext_lt_mainmach,SITC7_machinery_transport,RU,2010,eu_export,37140.4,FALSE
ext_lt_mainmach,SITC7_machinery_transport,RU,2011,eu_export,50041.1,FALSE
ext_lt_mainmach,SITC7_machinery_transport,RU,2012,eu_export,58505.1,FALSE
ext_lt_mainmach,SITC7_machinery_transport,RU,2013,eu_export,54499.4,FALSE
ext_lt_mainmach,SITC7_machinery_transport,RU,2014,eu_export,45453.5,FALSE
ext_lt_mainmach,SITC7_machinery_transport,RU,2015,eu_export,30600.3,FALSE
ext_lt_mainmach,SITC7_machinery_transport,RU,2016,eu_export,29785,FALSE
ext_lt_mainmach,SITC7_machinery_transport,RU,2017,eu_export,37346.5,FALSE
ext_lt_mainmach,SITC7_machinery_transport,RU,2018,eu_export,37287.7,FALSE
ext_lt_mainmach,SITC7_machinery_transport,RU,2019,eu_export,38266,FALSE
ext_lt_mainmach,SITC7_machinery_transport,RU,2020,eu_export,35292.4,FALSE
ext_lt_mainmach,SITC7_machinery_transport,RU,2021,eu_export,39436.5,FALSE
ext_lt_mainmach,SITC7_machinery_transport,RU,2022,eu_export,16081.1,FALSE
ext_lt_mainmach,SITC7_machinery_transport,RU,2023,eu_export,7232.3,FALSE
ext_lt_mainmach,SITC7_machinery_transport,RU,2024,eu_export,4157.8,FALSE
ext_lt_mainmach,SITC7_machinery_transport,RU,2025,eu_export,3107.9,FALSE
ext_lt_mainmach,SITC7_machinery_transport,RU,2010,eu_import,1346,FALSE
ext_lt_mainmach,SITC7_machinery_transport,RU,2011,eu_import,1672.3,FALSE
ext_lt_mainmach,SITC7_machinery_transport,RU,2012,eu_import,1955.8,FALSE
ext_lt_mainmach,SITC7_machinery_transport,RU,2013,eu_import,1891.1,FALSE
ext_lt_mainmach,SITC7_machinery_transport,RU,2014,eu_import,1907.5,FALSE
ext_lt_mainmach,SITC7_machinery_transport,RU,2015,eu_import,2178.1,FALSE
ext_lt_mainmach,SITC7_machinery_transport,RU,2016,eu_import,1972.4,FALSE
ext_lt_mainmach,SITC7_machinery_transport,RU,2017,eu_import,2154.9,FALSE
ext_lt_mainmach,SITC7_machinery_transport,RU,2018,eu_import,2129.6,FALSE
ext_lt_mainmach,SITC7_machinery_transport,RU,2019,eu_import,2348.3,FALSE
ext_lt_mainmach,SITC7_machinery_transport,RU,2020,eu_import,1634,FALSE
ext_lt_mainmach,SITC7_machinery_transport,RU,2021,eu_import,1953.3,FALSE
ext_lt_mainmach,SITC7_machinery_transport,RU,2022,eu_import,1276.2,FALSE
ext_lt_mainmach,SITC7_machinery_transport,RU,2023,eu_import,963.6,FALSE
ext_lt_mainmach,SITC7_machinery_transport,RU,2024,eu_import,712.1,FALSE
ext_lt_mainmach,SITC7_machinery_transport,RU,2025,eu_import,640,FALSE
ext_lt_mainmach,SITC7_machinery_transport,TR,2010,eu_export,26375.9,FALSE
ext_lt_mainmach,SITC7_machinery_transport,TR,2011,eu_export,31048.7,FALSE
ext_lt_mainmach,SITC7_machinery_transport,TR,2012,eu_export,30181.7,FALSE
ext_lt_mainmach,SITC7_machinery_transport,TR,2013,eu_export,31993.2,FALSE
ext_lt_mainmach,SITC7_machinery_transport,TR,2014,eu_export,29606,FALSE
ext_lt_mainmach,SITC7_machinery_transport,TR,2015,eu_export,35608.2,FALSE
ext_lt_mainmach,SITC7_machinery_transport,TR,2016,eu_export,35032.7,FALSE
ext_lt_mainmach,SITC7_machinery_transport,TR,2017,eu_export,33528.8,FALSE
ext_lt_mainmach,SITC7_machinery_transport,TR,2018,eu_export,28209,FALSE
ext_lt_mainmach,SITC7_machinery_transport,TR,2019,eu_export,26472.3,FALSE
ext_lt_mainmach,SITC7_machinery_transport,TR,2020,eu_export,31065.4,FALSE
ext_lt_mainmach,SITC7_machinery_transport,TR,2021,eu_export,31836.7,FALSE
ext_lt_mainmach,SITC7_machinery_transport,TR,2022,eu_export,42756.9,FALSE
ext_lt_mainmach,SITC7_machinery_transport,TR,2023,eu_export,57413.1,FALSE
ext_lt_mainmach,SITC7_machinery_transport,TR,2024,eu_export,54985.7,FALSE
ext_lt_mainmach,SITC7_machinery_transport,TR,2025,eu_export,58279,FALSE
ext_lt_mainmach,SITC7_machinery_transport,TR,2010,eu_import,13960.9,FALSE
ext_lt_mainmach,SITC7_machinery_transport,TR,2011,eu_import,15398.9,FALSE
ext_lt_mainmach,SITC7_machinery_transport,TR,2012,eu_import,15379.5,FALSE
ext_lt_mainmach,SITC7_machinery_transport,TR,2013,eu_import,15988,FALSE
ext_lt_mainmach,SITC7_machinery_transport,TR,2014,eu_import,17465.3,FALSE
ext_lt_mainmach,SITC7_machinery_transport,TR,2015,eu_import,20141.4,FALSE
ext_lt_mainmach,SITC7_machinery_transport,TR,2016,eu_import,23443.5,FALSE
ext_lt_mainmach,SITC7_machinery_transport,TR,2017,eu_import,26102.9,FALSE
ext_lt_mainmach,SITC7_machinery_transport,TR,2018,eu_import,28151.4,FALSE
ext_lt_mainmach,SITC7_machinery_transport,TR,2019,eu_import,28983.2,FALSE
ext_lt_mainmach,SITC7_machinery_transport,TR,2020,eu_import,24083.4,FALSE
ext_lt_mainmach,SITC7_machinery_transport,TR,2021,eu_import,27359.8,FALSE
ext_lt_mainmach,SITC7_machinery_transport,TR,2022,eu_import,32766.9,FALSE
ext_lt_mainmach,SITC7_machinery_transport,TR,2023,eu_import,37612.7,FALSE
ext_lt_mainmach,SITC7_machinery_transport,TR,2024,eu_import,38783.2,FALSE
ext_lt_mainmach,SITC7_machinery_transport,TR,2025,eu_import,42973,FALSE
ext_lt_mainmach,SITC7_machinery_transport,US,2010,eu_export,80818.9,FALSE
ext_lt_mainmach,SITC7_machinery_transport,US,2011,eu_export,91224.2,FALSE
ext_lt_mainmach,SITC7_machinery_transport,US,2012,eu_export,105956.2,FALSE
ext_lt_mainmach,SITC7_machinery_transport,US,2013,eu_export,108028.3,FALSE
ext_lt_mainmach,SITC7_machinery_transport,US,2014,eu_export,117750.1,FALSE
ext_lt_mainmach,SITC7_machinery_transport,US,2015,eu_export,143084.4,FALSE
ext_lt_mainmach,SITC7_machinery_transport,US,2016,eu_export,139246.6,FALSE
ext_lt_mainmach,SITC7_machinery_transport,US,2017,eu_export,143961,FALSE
ext_lt_mainmach,SITC7_machinery_transport,US,2018,eu_export,147393.8,FALSE
ext_lt_mainmach,SITC7_machinery_transport,US,2019,eu_export,157669,FALSE
ext_lt_mainmach,SITC7_machinery_transport,US,2020,eu_export,132890.6,FALSE
ext_lt_mainmach,SITC7_machinery_transport,US,2021,eu_export,146901.4,FALSE
ext_lt_mainmach,SITC7_machinery_transport,US,2022,eu_export,189732.5,FALSE
ext_lt_mainmach,SITC7_machinery_transport,US,2023,eu_export,209061.6,FALSE
ext_lt_mainmach,SITC7_machinery_transport,US,2024,eu_export,208857.6,FALSE
ext_lt_mainmach,SITC7_machinery_transport,US,2025,eu_export,199826.2,FALSE
ext_lt_mainmach,SITC7_machinery_transport,US,2010,eu_import,55607,FALSE
ext_lt_mainmach,SITC7_machinery_transport,US,2011,eu_import,60104.8,FALSE
ext_lt_mainmach,SITC7_machinery_transport,US,2012,eu_import,66522.6,FALSE
ext_lt_mainmach,SITC7_machinery_transport,US,2013,eu_import,62705.9,FALSE
ext_lt_mainmach,SITC7_machinery_transport,US,2014,eu_import,64584.4,FALSE
ext_lt_mainmach,SITC7_machinery_transport,US,2015,eu_import,79164.7,FALSE
ext_lt_mainmach,SITC7_machinery_transport,US,2016,eu_import,81853,FALSE
ext_lt_mainmach,SITC7_machinery_transport,US,2017,eu_import,84407.9,FALSE
ext_lt_mainmach,SITC7_machinery_transport,US,2018,eu_import,87938.8,FALSE
ext_lt_mainmach,SITC7_machinery_transport,US,2019,eu_import,96260.7,FALSE
ext_lt_mainmach,SITC7_machinery_transport,US,2020,eu_import,75454.5,FALSE
ext_lt_mainmach,SITC7_machinery_transport,US,2021,eu_import,79744.2,FALSE
ext_lt_mainmach,SITC7_machinery_transport,US,2022,eu_import,99338.1,FALSE
ext_lt_mainmach,SITC7_machinery_transport,US,2023,eu_import,107392.6,FALSE
ext_lt_mainmach,SITC7_machinery_transport,US,2024,eu_import,107428.2,FALSE
ext_lt_mainmach,SITC7_machinery_transport,US,2025,eu_import,114027.3,FALSE
ext_lt_mainmach,SITC7_machinery_transport,UZ,2010,eu_export,716.2,FALSE
ext_lt_mainmach,SITC7_machinery_transport,UZ,2011,eu_export,680.7,FALSE
ext_lt_mainmach,SITC7_machinery_transport,UZ,2012,eu_export,512.9,FALSE
ext_lt_mainmach,SITC7_machinery_transport,UZ,2013,eu_export,595,FALSE
ext_lt_mainmach,SITC7_machinery_transport,UZ,2014,eu_export,687.1,FALSE
ext_lt_mainmach,SITC7_machinery_transport,UZ,2015,eu_export,640.8,FALSE
ext_lt_mainmach,SITC7_machinery_transport,UZ,2016,eu_export,689.3,FALSE
ext_lt_mainmach,SITC7_machinery_transport,UZ,2017,eu_export,813.9,FALSE
ext_lt_mainmach,SITC7_machinery_transport,UZ,2018,eu_export,1269.9,FALSE
ext_lt_mainmach,SITC7_machinery_transport,UZ,2019,eu_export,1444.8,FALSE
ext_lt_mainmach,SITC7_machinery_transport,UZ,2020,eu_export,1061.4,FALSE
ext_lt_mainmach,SITC7_machinery_transport,UZ,2021,eu_export,992.4,FALSE
ext_lt_mainmach,SITC7_machinery_transport,UZ,2022,eu_export,1986.6,FALSE
ext_lt_mainmach,SITC7_machinery_transport,UZ,2023,eu_export,2181.8,FALSE
ext_lt_mainmach,SITC7_machinery_transport,UZ,2024,eu_export,1826.2,FALSE
ext_lt_mainmach,SITC7_machinery_transport,UZ,2025,eu_export,2208.8,FALSE
ext_lt_mainmach,SITC7_machinery_transport,UZ,2010,eu_import,2.8,FALSE
ext_lt_mainmach,SITC7_machinery_transport,UZ,2011,eu_import,3.5,FALSE
ext_lt_mainmach,SITC7_machinery_transport,UZ,2012,eu_import,9.2,FALSE
ext_lt_mainmach,SITC7_machinery_transport,UZ,2013,eu_import,7,FALSE
ext_lt_mainmach,SITC7_machinery_transport,UZ,2014,eu_import,4.2,FALSE
ext_lt_mainmach,SITC7_machinery_transport,UZ,2015,eu_import,2.5,FALSE
ext_lt_mainmach,SITC7_machinery_transport,UZ,2016,eu_import,4.4,FALSE
ext_lt_mainmach,SITC7_machinery_transport,UZ,2017,eu_import,1.6,FALSE
ext_lt_mainmach,SITC7_machinery_transport,UZ,2018,eu_import,2.6,FALSE
ext_lt_mainmach,SITC7_machinery_transport,UZ,2019,eu_import,3.5,FALSE
ext_lt_mainmach,SITC7_machinery_transport,UZ,2020,eu_import,3.3,FALSE
ext_lt_mainmach,SITC7_machinery_transport,UZ,2021,eu_import,4.7,FALSE
ext_lt_mainmach,SITC7_machinery_transport,UZ,2022,eu_import,10.2,FALSE
ext_lt_mainmach,SITC7_machinery_transport,UZ,2023,eu_import,16.7,FALSE
ext_lt_mainmach,SITC7_machinery_transport,UZ,2024,eu_import,11.4,FALSE
ext_lt_mainmach,SITC7_machinery_transport,UZ,2025,eu_import,35.1,FALSE
ext_lt_mainmach,SITC7_machinery_transport,ZA,2010,eu_export,9597.9,FALSE
ext_lt_mainmach,SITC7_machinery_transport,ZA,2011,eu_export,12029,FALSE
ext_lt_mainmach,SITC7_machinery_transport,ZA,2012,eu_export,12055.1,FALSE
ext_lt_mainmach,SITC7_machinery_transport,ZA,2013,eu_export,11738.9,FALSE
ext_lt_mainmach,SITC7_machinery_transport,ZA,2014,eu_export,11074.7,FALSE
ext_lt_mainmach,SITC7_machinery_transport,ZA,2015,eu_export,12029.8,FALSE
ext_lt_mainmach,SITC7_machinery_transport,ZA,2016,eu_export,10863.3,FALSE
ext_lt_mainmach,SITC7_machinery_transport,ZA,2017,eu_export,11374.7,FALSE
ext_lt_mainmach,SITC7_machinery_transport,ZA,2018,eu_export,10668.6,FALSE
ext_lt_mainmach,SITC7_machinery_transport,ZA,2019,eu_export,11659.7,FALSE
ext_lt_mainmach,SITC7_machinery_transport,ZA,2020,eu_export,7924,FALSE
ext_lt_mainmach,SITC7_machinery_transport,ZA,2021,eu_export,9528.8,FALSE
ext_lt_mainmach,SITC7_machinery_transport,ZA,2022,eu_export,11989.6,FALSE
ext_lt_mainmach,SITC7_machinery_transport,ZA,2023,eu_export,12738.6,FALSE
ext_lt_mainmach,SITC7_machinery_transport,ZA,2024,eu_export,11566.8,FALSE
ext_lt_mainmach,SITC7_machinery_transport,ZA,2025,eu_export,11608.2,FALSE
ext_lt_mainmach,SITC7_machinery_transport,ZA,2010,eu_import,3092.2,FALSE
ext_lt_mainmach,SITC7_machinery_transport,ZA,2011,eu_import,3430.7,FALSE
ext_lt_mainmach,SITC7_machinery_transport,ZA,2012,eu_import,2757.7,FALSE
ext_lt_mainmach,SITC7_machinery_transport,ZA,2013,eu_import,2401.6,FALSE
ext_lt_mainmach,SITC7_machinery_transport,ZA,2014,eu_import,3021.2,FALSE
ext_lt_mainmach,SITC7_machinery_transport,ZA,2015,eu_import,4216.2,FALSE
ext_lt_mainmach,SITC7_machinery_transport,ZA,2016,eu_import,4780.4,FALSE
ext_lt_mainmach,SITC7_machinery_transport,ZA,2017,eu_import,5085,FALSE
ext_lt_mainmach,SITC7_machinery_transport,ZA,2018,eu_import,5940.6,FALSE
ext_lt_mainmach,SITC7_machinery_transport,ZA,2019,eu_import,7294.1,FALSE
ext_lt_mainmach,SITC7_machinery_transport,ZA,2020,eu_import,4981.2,FALSE
ext_lt_mainmach,SITC7_machinery_transport,ZA,2021,eu_import,5231.2,FALSE
ext_lt_mainmach,SITC7_machinery_transport,ZA,2022,eu_import,6192.8,FALSE
ext_lt_mainmach,SITC7_machinery_transport,ZA,2023,eu_import,7471.2,FALSE
ext_lt_mainmach,SITC7_machinery_transport,ZA,2024,eu_import,6435.3,FALSE
ext_lt_mainmach,SITC7_machinery_transport,ZA,2025,eu_import,6987,FALSE
ext_lt_maineu,TOTAL,AM,2010,eu_export,542.8,TRUE
ext_lt_maineu,TOTAL,AM,2011,eu_export,623.3,TRUE
ext_lt_maineu,TOTAL,AM,2012,eu_export,665.1,TRUE
ext_lt_maineu,TOTAL,AM,2013,eu_export,696,TRUE
ext_lt_maineu,TOTAL,AM,2014,eu_export,698.6,TRUE
ext_lt_maineu,TOTAL,AM,2015,eu_export,612.5,TRUE
ext_lt_maineu,TOTAL,AM,2016,eu_export,588.7,TRUE
ext_lt_maineu,TOTAL,AM,2017,eu_export,704.9,TRUE
ext_lt_maineu,TOTAL,AM,2018,eu_export,846.9,TRUE
ext_lt_maineu,TOTAL,AM,2019,eu_export,784.9,TRUE
ext_lt_maineu,TOTAL,AM,2020,eu_export,717.2,TRUE
ext_lt_maineu,TOTAL,AM,2021,eu_export,757.4,TRUE
ext_lt_maineu,TOTAL,AM,2022,eu_export,1884.7,TRUE
ext_lt_maineu,TOTAL,AM,2023,eu_export,2159.7,TRUE
ext_lt_maineu,TOTAL,AM,2024,eu_export,1945.6,TRUE
ext_lt_maineu,TOTAL,AM,2025,eu_export,1952.8,TRUE
ext_lt_maineu,TOTAL,AM,2010,eu_import,254.6,TRUE
ext_lt_maineu,TOTAL,AM,2011,eu_import,321.9,TRUE
ext_lt_maineu,TOTAL,AM,2012,eu_import,274.7,TRUE
ext_lt_maineu,TOTAL,AM,2013,eu_import,258.6,TRUE
